Series Name	Series Code	Country Name	Country Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Spain	ESP	494.7956001	550.4363314	613.2474471	663.9368538	745.3843731	822.9567408	925.930687	1033.076974	1154.526781	1293.58961	1415.841018	1534.982698	1703.508295	1873.677422	2024.095268	2054.343236	2256.141019	2294.473888	2399.030102	2528.949623	2644.222979	2671.283289	2658.241671	2792.159863	2903.337939	2975.08323	3004.279632	3094.082265	3217.948159	3442.948711	3536.749972	3607.700136	3690.591004	3638.526631	3756.039201	3917.324643	4008.939416	4324.420646	4479.047315	4820.675034	5167.809673	5422.51569	5576.546265	5676.140491	5892.307411	6111.219223	6105.075849	6054.374438	6025.772757	5652.595933	5706.563063	5599.377374	5573.401182	5409.411338	5355.987006	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Sri Lanka	LKA	..	..	..	..	..	..	..	..	..	..	..	57.65681752	64.21953081	66.4800948	67.02717659	70.95518548	72.57641344	74.54492565	81.05480791	89.12266044	94.77345354	100.5015847	109.8531432	115.1537356	118.2339731	128.1227526	136.662371	137.2541776	141.1546808	138.3343874	151.416241	157.6429792	166.0594262	182.5019455	199.6314802	215.7052611	204.4402061	229.7512435	249.1020667	262.9478235	294.7512658	290.8044359	303.1590877	326.4064425	354.6257078	400.5212307	403.6064594	420.9827281	427.2070476	426.1501047	461.1267067	504.2082908	524.3084455	525.7226136	531.2695585	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	St. Kitts and Nevis	KNA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	St. Lucia	LCA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	St. Martin (French part)	MAF	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	St. Vincent and the Grenadines	VCT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Sudan	SDN	..	..	..	..	..	..	..	..	..	..	..	26.07965762	27.40517369	32.30045555	37.23552971	38.41132727	39.03613389	39.97089933	41.62854214	40.84794932	36.7165892	33.96481781	35.01393721	32.90724976	43.93431468	46.80043399	51.68548168	52.20537443	45.8525451	42.90400144	49.74584993	47.59015539	47.2387492	44.85477102	45.97915851	45.14883707	45.47414688	42.52712512	41.19289388	60.73025873	62.40534411	52.2182132	60.94576248	64.22770242	64.52656635	75.87944009	84.25703583	90.54622292	98.42317781	112.8216056	131.0552689	141.6453441	156.9423377	158.6586698	190.2208868	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Suriname	SUR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2258.726899	2352.74417	2540.141271	2475.774678	2593.035269	2767.834595	2768.155112	2776.115596	3043.785475	3040.611272	2997.511894	3339.045767	3340.30316	3662.402772	3631.864041	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Sweden	SWE	4002.32155	4355.453286	4613.97791	4728.754467	5189.291606	5521.18071	5632.190489	6017.973467	6512.919865	7017.883373	7315.983573	7674.294491	8131.933073	8745.48567	8786.445513	9051.519102	9751.545981	9828.347193	10143.43493	10694.29028	10703.40752	11112.30896	11440.23919	12609.02676	13692.98413	14950.32685	14858.36807	15746.25938	15895.8306	15680.86242	15836.03376	15932.92621	15544.41146	15506.8021	15290.616	15475.01348	15434.23039	15410.69913	15522.1335	15470.86807	15681.61527	16020.98031	15709.42967	15360.17889	15420.97314	15430.96395	15262.58727	15257.93575	14869.34898	14143.01101	14934.32696	14030.16315	14289.59509	13870.38991	13480.14822	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Switzerland	CHE	3075.550313	3225.99403	3278.006177	3351.452791	3454.519325	3586.28881	3653.428978	3749.633874	3852.192111	4022.725425	4306.508607	4615.348218	4776.267394	5010.188911	5027.119384	4878.812968	5082.900384	5324.959952	5520.44673	5779.137371	5992.333459	6119.695805	6189.342434	6330.493382	6601.038674	6854.327383	6994.485345	7163.214775	7203.885833	7369.28667	7445.292017	7538.406742	7430.297509	7235.094076	7155.485684	7283.380159	7393.539173	7341.612373	7481.433547	7646.706162	7845.634548	7992.277576	8031.432226	8195.120835	8205.829119	8305.371102	8360.576135	8163.295576	8305.923042	8021.223604	8174.408162	7928.19067	7886.094306	7807.058815	7520.166025	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Syrian Arab Republic	SYR	..	..	..	..	..	..	..	..	..	..	..	176.2327197	201.6134665	182.2999663	210.7596726	236.4739426	229.7726316	223.5552001	288.613167	316.2645539	356.5200508	414.03455	520.8427287	600.4720668	589.5240565	618.2014741	606.4917334	590.5366957	628.0361302	677.0446517	688.80622	700.5732793	702.3538561	687.3256574	751.4858566	832.3869268	893.1036647	914.0530534	958.1334952	1012.918757	1064.90536	1144.159096	1233.328775	1294.209345	1399.197311	1503.338879	1549.618591	1559.583485	1584.959304	1543.009129	1853.432973	1690.232546	1365.134331	1056.431473	949.5867592	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Tajikistan	TJK	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3358.613464	3200.132427	2990.018492	2569.307669	2522.257701	2405.150509	2327.875354	2047.762476	2088.117773	2189.411217	2161.608248	2140.308592	2133.633017	2127.149405	2143.950676	2129.212906	2113.974645	2047.149308	1920.454496	1883.492695	1864.916255	1783.788507	1734.570664	1668.295261	1479.777274	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Tanzania	TZA	..	..	..	..	..	..	..	..	..	..	..	30.18690822	31.98540363	33.56660679	33.79143667	34.22964311	34.86263062	34.90489591	34.23429725	36.66506091	36.61051502	37.55750085	35.54273403	33.71553038	34.33520502	36.0397507	40.37982265	40.7784406	44.37482397	46.67368867	51.17911496	54.26560116	52.93975643	48.27823954	49.1905658	57.07462317	60.56110742	55.0335447	59.84275776	55.38944729	57.93193185	61.5940664	66.83135301	66.65038631	77.98696073	77.66956788	63.61519153	79.35842518	83.52179276	69.85455543	92.95294947	83.85378104	93.75955588	95.97801748	99.16747374	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Thailand	THA	..	..	..	..	..	..	..	..	..	..	..	120.3215863	140.2386166	161.4591184	165.7556207	183.8197344	206.7216648	233.5644287	261.6710898	278.6329928	290.5118954	299.0017916	320.4339732	348.9604782	380.6834309	405.772558	434.8780457	483.3741707	538.3125766	614.6954896	709.2435352	791.7266149	892.9615295	1008.054654	1105.843084	1247.197302	1379.567237	1409.728188	1358.809933	1358.169612	1447.948944	1504.658507	1617.463436	1713.4859	1827.044983	1914.529617	2004.90203	2079.820544	2104.972578	2100.674014	2307.331503	2283.35115	2443.326622	2514.812036	2539.611194	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Timor-Leste	TLS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Togo	TGO	..	..	..	..	..	..	..	..	..	..	..	64.05381985	61.39931713	55.57135384	71.71281606	74.26011618	69.79230702	106.0127072	119.9315808	76.43275469	62.84826114	67.21101663	74.09780773	67.07998512	76.42735246	77.46709647	76.69395545	80.88472344	80.96198472	85.9923833	90.57444797	84.48663166	93.62431031	69.37395662	77.33613985	99.6718783	102.9957906	104.5307463	105.3638762	112.107995	94.35922941	98.00910448	95.21139978	101.8288196	106.0600969	108.0364326	107.0610258	101.0440384	103.5412402	122.5816969	122.5597236	133.0981384	142.5763636	142.5539419	152.720014	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Tonga	TON	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Trinidad and Tobago	TTO	..	..	..	..	..	..	..	..	..	..	..	1036.214169	1145.817097	1124.57663	1155.404978	1133.970677	1263.579088	1398.398286	1477.06704	1734.938767	1875.043766	2073.364074	2405.830391	2551.208597	2601.032279	2581.712966	2779.441088	2912.368741	2620.149673	2518.078087	2682.707259	2648.167707	2846.090504	2814.19182	2888.065276	3101.192748	3251.046597	3638.518321	3763.04313	3810.163863	3990.586632	4099.404266	4081.897769	4770.056041	4697.276711	5142.12751	5307.164826	5668.851107	5707.130758	5714.207888	6189.292975	6389.778751	6628.711646	6876.331357	7134.034654	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Tunisia	TUN	..	..	..	..	..	..	..	..	..	..	..	155.2383469	175.1285994	191.6617872	205.5452341	214.9500502	239.3719875	273.3725038	302.7294703	354.7018216	403.0987253	423.0694952	410.1597856	448.8926809	461.5638654	506.8373187	529.5777919	553.4138628	585.152003	604.277865	632.3488846	644.0013666	678.3502698	699.9520085	752.1830838	761.577687	771.8205967	811.2613692	853.0016912	932.8655435	977.4005003	1036.205786	1066.874716	994.0965894	1035.078159	1083.991043	1108.164897	1151.767314	1189.7377	1274.587681	1364.388547	1320.63779	1403.735284	1417.941601	1444.107399	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Turkey	TUR	92.31106017	96.92011122	112.0598568	120.5837513	132.0582384	143.8351156	156.6328873	170.2693097	184.5958701	205.5476669	222.386186	246.3006747	276.4079539	297.3396507	312.4556867	358.5794317	420.5823753	461.6835045	479.5202466	488.533386	495.5439137	519.2010128	543.3526567	555.4089524	613.6662004	659.7483859	698.7044832	771.1609182	809.1835309	874.7475984	929.699934	965.3079399	1044.361882	1115.195789	1145.504982	1227.328461	1328.353057	1439.976834	1520.09821	1556.335875	1652.748261	1613.017953	1667.422593	1771.923691	1891.927446	2013.890143	2178.862434	2347.117555	2421.97505	2314.113905	2491.631262	2696.3148	2772.058049	2760.64603	2854.565849	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Turkmenistan	TKM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2282.865803	2198.361917	1998.285572	2062.935747	1668.975643	1562.321761	1438.886173	1171.496314	1554.103488	1411.512244	1692.156406	1782.834657	1776.354978	1746.231158	1913.722802	2051.679612	2115.546334	2254.351366	2316.562265	2353.458002	2382.052245	2412.031864	2428.889721	2540.867719	2678.806149	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Turks and Caicos Islands	TCA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Tuvalu	TUV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Uganda	UGA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Ukraine	UKR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4787.481693	4643.265724	4313.535045	3953.279477	3475.161448	3348.928379	3060.372164	2958.585788	2839.485745	2792.141058	2778.43709	2790.5344	2844.810954	2997.974398	3151.147696	3246.035731	3399.522311	3528.924829	3534.357152	3227.955434	3549.847724	3662.443306	3640.556836	3600.229503	3418.585024	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	United Arab Emirates	ARE	..	..	..	..	..	..	..	..	..	..	..	677.8858569	1307.248467	1689.435864	1860.55787	2296.490861	2790.044873	3673.222237	4107.891705	4875.845553	5626.52535	5986.26104	6969.051192	7526.375433	7758.9463	8023.423999	8094.589252	8137.921136	8334.697186	8090.348585	8355.669953	8015.122643	8150.427554	8958.029904	9275.617237	9273.445986	9394.714938	9820.333999	11133.68063	12128.52583	12232.62043	12048.59123	12401.23265	12266.92521	11902.35354	12303.14165	11823.08693	11688.32179	11613.97901	10966.43493	10968.25849	10612.4261	10698.21952	10952.71146	11263.53192	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	United Kingdom	GBR	2412.137405	2553.693182	2780.657277	3002.087605	3127.462963	3330.18388	3425.803087	3506.887062	3762.590176	4006.330969	4166.932402	4254.652412	4372.636946	4671.718297	4534.254275	4492.421629	4587.688515	4668.423169	4729.849387	4922.915733	4683.932739	4572.953846	4480.335413	4549.175288	4597.739693	4826.714526	4953.653576	5082.439806	5232.737649	5295.224527	5356.57521	5451.677171	5452.393333	5491.989118	5380.264265	5575.808489	5815.828404	5831.957547	5908.87149	6007.484416	6114.529259	6141.982551	6142.749834	6174.550896	6138.754137	6270.984059	6200.554113	6102.396768	6015.726861	5643.128595	5700.855864	5471.924132	5449.252201	5409.630386	5129.527793	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	United States	USA	4049.786629	4182.175501	4433.606021	4690.486256	4970.446456	5234.685002	5590.33374	5888.340915	6385.459329	6904.8338	7236.657043	7517.304646	8076.409269	8573.194154	8449.928456	8522.394003	8968.775655	9337.724018	9560.54541	9700.695386	9862.365497	9976.693715	9544.460943	9742.005714	10282.37464	10414.2079	10424.4273	10886.85826	11298.33251	11531.93231	11713.3317	12134.17213	12014.95825	12261.52378	12455.16217	12659.60763	12854.29891	12889.83228	13154.76303	13281.86998	13671.05202	13046.61415	13296.1823	13307.49201	13388.58971	13704.57705	13583.26696	13657.45283	13663.42797	12913.71469	13394.4144	13243.29778	12959.41462	12996.84549	12984.33311	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Uruguay	URY	..	..	..	..	..	..	..	..	..	..	..	732.0093533	695.7442638	705.1533957	702.8865088	762.1444916	806.2844435	846.6612183	918.6478561	934.0395432	1003.848716	1037.125269	1037.815618	1038.856041	1041.21939	1071.413868	1106.221697	1159.357186	1253.136507	1206.221852	1244.377392	1344.806117	1365.831393	1454.617538	1486.441028	1578.080404	1635.758235	1731.575263	1806.728637	1914.593883	2030.262748	2000.238646	1997.732417	1884.451009	1928.945494	1999.631947	2220.925998	2413.360797	2586.229536	2659.723947	2803.152546	2808.344931	2931.013723	2985.030832	3067.951126	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Uzbekistan	UZB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2383.227694	2324.980909	2128.350972	2018.229879	1924.476024	1844.195743	1827.771798	1815.819496	1779.884412	1745.953072	1780.457924	1769.396081	1775.809844	1764.456256	1765.480285	1717.201055	1755.759629	1664.061337	1652.65101	1643.149881	1653.467496	1631.526207	1610.807906	1637.194477	1645.441629	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Vanuatu	VUT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Venezuela, RB	VEN	..	..	..	..	..	..	..	..	..	..	..	1033.942169	1092.423932	1144.973925	1201.090501	1214.13186	1276.790064	1384.222455	1525.478814	1815.997453	1998.055777	2230.26572	2054.566773	2206.970957	2330.548779	2311.62118	2309.980237	2422.741029	2584.107485	2468.287386	2449.05386	2519.958731	2658.098978	2666.407317	2634.864795	2620.797365	2641.754108	2668.434661	2638.330103	2570.968395	2635.376673	2699.323197	2725.090225	2632.079149	2761.589951	2848.586521	2956.477966	2970.717318	3069.07532	3030.81894	3130.938979	3193.02416	3245.567202	3240.599399	2657.622338	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Vietnam	VNM	..	..	..	..	..	..	..	..	..	..	..	40.32737738	37.67331454	39.33077517	33.88459762	38.86771253	46.29771749	53.22252256	53.98413593	52.81206074	53.88752118	54.2175482	56.59400619	55.93936461	64.80804263	67.83034447	70.81381937	77.47181464	84.43862964	91.36065541	94.94264041	98.44856035	101.4895899	111.6586593	128.8331341	152.5153726	179.1215526	202.0571483	231.9608414	252.1684535	285.2816799	324.9325403	375.6139111	430.8641373	481.2656231	566.7377027	641.5917002	724.1040503	798.2557417	901.2577307	1016.59824	1095.837183	1197.642313	1266.457718	1410.914905	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Virgin Islands (U.S.)	VIR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	West Bank and Gaza	PSE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Yemen, Rep.	YEM	..	..	..	..	..	..	..	..	..	..	..	33.17168617	33.55550197	31.57837292	36.02756469	37.62429927	42.78687248	43.59262649	47.76585813	50.37363429	61.94202153	64.3821325	74.73226737	76.06109341	81.92420533	83.57112517	94.98928585	97.94342332	107.2252247	105.1785054	122.0034206	129.5253512	130.5008569	132.8364309	119.1749419	124.603044	120.1426179	133.4027751	130.3250847	128.8403368	139.0231178	143.6096037	151.3807761	161.5962441	169.2555573	179.420546	189.550982	206.6514172	225.3494314	222.4598822	249.9705699	190.2507343	190.4056966	246.7516635	216.2588312	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Zambia	ZMB	..	..	..	..	..	..	..	..	..	..	..	1021.59737	1070.494945	1117.638952	1182.750982	1150.0895	1166.173383	1104.62723	1061.175746	1039.575006	1030.695014	1066.422763	1049.842294	1028.591091	988.3116565	943.8964621	897.4074339	882.3824896	933.5437875	780.5413187	762.7765065	737.4026243	735.6599259	739.5173332	729.3076108	707.3378062	681.5832232	633.7299508	577.6754373	579.9966679	591.0045948	611.1348492	635.4982087	653.8268658	674.5798963	681.4548368	692.6181937	652.5237282	579.0170194	558.2466715	580.143022	621.041117	721.4996908	735.8836841	707.1902175	..	..	..	..
Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	Zimbabwe	ZWE	..	..	..	..	..	..	..	..	..	..	..	665.2719626	844.672404	866.415554	901.2077975	975.738181	1037.680516	949.7234113	886.4446766	925.4831481	976.3863849	977.2683848	965.6109872	907.2489603	852.1737984	959.4799868	893.3619497	900.9733159	880.0223067	906.1311542	886.5658272	875.6068514	803.2487156	749.8792381	787.7161969	829.5682835	869.0547237	897.0113314	865.5313693	908.2818512	872.8343085	840.842735	839.9647215	834.2635689	805.0081115	832.378158	807.587959	698.954509	573.2948167	531.0414125	546.8427269	570.250932	542.7295517	557.573925	536.9954921	..	..	..	..
